run_id,scene_id,scene_family,condition,resolution,seed,occlusion_ratio,truth_interference,predicted_interference,correct
v1__scene_rotate_v04__L2__C5_D4__r03_s28103,scene_rotate_v04,ROTATE,C5,D4,28103,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D4__r04_s28104,scene_rotate_v04,ROTATE,C5,D4,28104,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D4__r05_s28105,scene_rotate_v04,ROTATE,C5,D4,28105,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D8__r01_s28101,scene_rotate_v04,ROTATE,C5,D8,28101,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D8__r02_s28102,scene_rotate_v04,ROTATE,C5,D8,28102,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D8__r03_s28103,scene_rotate_v04,ROTATE,C5,D8,28103,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D8__r04_s28104,scene_rotate_v04,ROTATE,C5,D8,28104,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C5_D8__r05_s28105,scene_rotate_v04,ROTATE,C5,D8,28105,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D4__r01_s28101,scene_rotate_v04,ROTATE,C6,D4,28101,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D4__r02_s28102,scene_rotate_v04,ROTATE,C6,D4,28102,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D4__r03_s28103,scene_rotate_v04,ROTATE,C6,D4,28103,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D4__r04_s28104,scene_rotate_v04,ROTATE,C6,D4,28104,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D4__r05_s28105,scene_rotate_v04,ROTATE,C6,D4,28105,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D8__r01_s28101,scene_rotate_v04,ROTATE,C6,D8,28101,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D8__r02_s28102,scene_rotate_v04,ROTATE,C6,D8,28102,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D8__r03_s28103,scene_rotate_v04,ROTATE,C6,D8,28103,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D8__r04_s28104,scene_rotate_v04,ROTATE,C6,D8,28104,0.423330808,True,False,False
v1__scene_rotate_v04__L2__C6_D8__r05_s28105,scene_rotate_v04,ROTATE,C6,D8,28105,0.423330808,True,False,False
v1__scene_rotate_v05__L2__C0_NA__r01_s28101,scene_rotate_v05,ROTATE,C0,,28101,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C0_NA__r02_s28102,scene_rotate_v05,ROTATE,C0,,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C0_NA__r03_s28103,scene_rotate_v05,ROTATE,C0,,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C0_NA__r04_s28104,scene_rotate_v05,ROTATE,C0,,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C0_NA__r05_s28105,scene_rotate_v05,ROTATE,C0,,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C1_NA__r01_s28101,scene_rotate_v05,ROTATE,C1,,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C1_NA__r02_s28102,scene_rotate_v05,ROTATE,C1,,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C1_NA__r03_s28103,scene_rotate_v05,ROTATE,C1,,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C1_NA__r04_s28104,scene_rotate_v05,ROTATE,C1,,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C1_NA__r05_s28105,scene_rotate_v05,ROTATE,C1,,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C2_D4__r01_s28101,scene_rotate_v05,ROTATE,C2,D4,28101,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C2_D4__r02_s28102,scene_rotate_v05,ROTATE,C2,D4,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C2_D4__r03_s28103,scene_rotate_v05,ROTATE,C2,D4,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C2_D4__r04_s28104,scene_rotate_v05,ROTATE,C2,D4,28104,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C2_D4__r05_s28105,scene_rotate_v05,ROTATE,C2,D4,28105,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C2_D8__r01_s28101,scene_rotate_v05,ROTATE,C2,D8,28101,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C2_D8__r02_s28102,scene_rotate_v05,ROTATE,C2,D8,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C2_D8__r03_s28103,scene_rotate_v05,ROTATE,C2,D8,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C2_D8__r04_s28104,scene_rotate_v05,ROTATE,C2,D8,28104,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C2_D8__r05_s28105,scene_rotate_v05,ROTATE,C2,D8,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r01_s28101,scene_rotate_v05,ROTATE,C3,D4,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r02_s28102,scene_rotate_v05,ROTATE,C3,D4,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r03_s28103,scene_rotate_v05,ROTATE,C3,D4,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r04_s28104,scene_rotate_v05,ROTATE,C3,D4,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D4__r05_s28105,scene_rotate_v05,ROTATE,C3,D4,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r01_s28101,scene_rotate_v05,ROTATE,C3,D8,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r02_s28102,scene_rotate_v05,ROTATE,C3,D8,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r03_s28103,scene_rotate_v05,ROTATE,C3,D8,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r04_s28104,scene_rotate_v05,ROTATE,C3,D8,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C3_D8__r05_s28105,scene_rotate_v05,ROTATE,C3,D8,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r01_s28101,scene_rotate_v05,ROTATE,C4,D4,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r02_s28102,scene_rotate_v05,ROTATE,C4,D4,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r03_s28103,scene_rotate_v05,ROTATE,C4,D4,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r04_s28104,scene_rotate_v05,ROTATE,C4,D4,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D4__r05_s28105,scene_rotate_v05,ROTATE,C4,D4,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r01_s28101,scene_rotate_v05,ROTATE,C4,D8,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r02_s28102,scene_rotate_v05,ROTATE,C4,D8,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r03_s28103,scene_rotate_v05,ROTATE,C4,D8,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r04_s28104,scene_rotate_v05,ROTATE,C4,D8,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C4_D8__r05_s28105,scene_rotate_v05,ROTATE,C4,D8,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r01_s28101,scene_rotate_v05,ROTATE,C5,D4,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r02_s28102,scene_rotate_v05,ROTATE,C5,D4,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r03_s28103,scene_rotate_v05,ROTATE,C5,D4,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r04_s28104,scene_rotate_v05,ROTATE,C5,D4,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D4__r05_s28105,scene_rotate_v05,ROTATE,C5,D4,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r01_s28101,scene_rotate_v05,ROTATE,C5,D8,28101,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r02_s28102,scene_rotate_v05,ROTATE,C5,D8,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r03_s28103,scene_rotate_v05,ROTATE,C5,D8,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r04_s28104,scene_rotate_v05,ROTATE,C5,D8,28104,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C5_D8__r05_s28105,scene_rotate_v05,ROTATE,C5,D8,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r01_s28101,scene_rotate_v05,ROTATE,C6,D4,28101,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C6_D4__r02_s28102,scene_rotate_v05,ROTATE,C6,D4,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r03_s28103,scene_rotate_v05,ROTATE,C6,D4,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D4__r04_s28104,scene_rotate_v05,ROTATE,C6,D4,28104,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C6_D4__r05_s28105,scene_rotate_v05,ROTATE,C6,D4,28105,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r01_s28101,scene_rotate_v05,ROTATE,C6,D8,28101,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C6_D8__r02_s28102,scene_rotate_v05,ROTATE,C6,D8,28102,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r03_s28103,scene_rotate_v05,ROTATE,C6,D8,28103,0.70983892,True,False,False
v1__scene_rotate_v05__L2__C6_D8__r04_s28104,scene_rotate_v05,ROTATE,C6,D8,28104,0.70983892,True,True,True
v1__scene_rotate_v05__L2__C6_D8__r05_s28105,scene_rotate_v05,ROTATE,C6,D8,28105,0.70983892,True,False,False
v1__scene_translate_v01__L2__C0_NA__r01_s28101,scene_translate_v01,TRANSLATE,C0,,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C0_NA__r02_s28102,scene_translate_v01,TRANSLATE,C0,,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C0_NA__r03_s28103,scene_translate_v01,TRANSLATE,C0,,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C0_NA__r04_s28104,scene_translate_v01,TRANSLATE,C0,,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C0_NA__r05_s28105,scene_translate_v01,TRANSLATE,C0,,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C1_NA__r01_s28101,scene_translate_v01,TRANSLATE,C1,,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C1_NA__r02_s28102,scene_translate_v01,TRANSLATE,C1,,28102,0.630291534,True,False,False
v1__scene_translate_v01__L2__C1_NA__r03_s28103,scene_translate_v01,TRANSLATE,C1,,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C1_NA__r04_s28104,scene_translate_v01,TRANSLATE,C1,,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C1_NA__r05_s28105,scene_translate_v01,TRANSLATE,C1,,28105,0.630291534,True,False,False
v1__scene_translate_v01__L2__C2_D4__r01_s28101,scene_translate_v01,TRANSLATE,C2,D4,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D4__r02_s28102,scene_translate_v01,TRANSLATE,C2,D4,28102,0.630291534,True,False,False
v1__scene_translate_v01__L2__C2_D4__r03_s28103,scene_translate_v01,TRANSLATE,C2,D4,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C2_D4__r04_s28104,scene_translate_v01,TRANSLATE,C2,D4,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D4__r05_s28105,scene_translate_v01,TRANSLATE,C2,D4,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D8__r01_s28101,scene_translate_v01,TRANSLATE,C2,D8,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D8__r02_s28102,scene_translate_v01,TRANSLATE,C2,D8,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D8__r03_s28103,scene_translate_v01,TRANSLATE,C2,D8,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D8__r04_s28104,scene_translate_v01,TRANSLATE,C2,D8,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C2_D8__r05_s28105,scene_translate_v01,TRANSLATE,C2,D8,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D4__r01_s28101,scene_translate_v01,TRANSLATE,C3,D4,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D4__r02_s28102,scene_translate_v01,TRANSLATE,C3,D4,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D4__r03_s28103,scene_translate_v01,TRANSLATE,C3,D4,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C3_D4__r04_s28104,scene_translate_v01,TRANSLATE,C3,D4,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D4__r05_s28105,scene_translate_v01,TRANSLATE,C3,D4,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D8__r01_s28101,scene_translate_v01,TRANSLATE,C3,D8,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D8__r02_s28102,scene_translate_v01,TRANSLATE,C3,D8,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D8__r03_s28103,scene_translate_v01,TRANSLATE,C3,D8,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D8__r04_s28104,scene_translate_v01,TRANSLATE,C3,D8,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C3_D8__r05_s28105,scene_translate_v01,TRANSLATE,C3,D8,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C4_D4__r01_s28101,scene_translate_v01,TRANSLATE,C4,D4,28101,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D4__r02_s28102,scene_translate_v01,TRANSLATE,C4,D4,28102,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D4__r03_s28103,scene_translate_v01,TRANSLATE,C4,D4,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D4__r04_s28104,scene_translate_v01,TRANSLATE,C4,D4,28104,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D4__r05_s28105,scene_translate_v01,TRANSLATE,C4,D4,28105,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D8__r01_s28101,scene_translate_v01,TRANSLATE,C4,D8,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C4_D8__r02_s28102,scene_translate_v01,TRANSLATE,C4,D8,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C4_D8__r03_s28103,scene_translate_v01,TRANSLATE,C4,D8,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C4_D8__r04_s28104,scene_translate_v01,TRANSLATE,C4,D8,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C4_D8__r05_s28105,scene_translate_v01,TRANSLATE,C4,D8,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D4__r01_s28101,scene_translate_v01,TRANSLATE,C5,D4,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D4__r02_s28102,scene_translate_v01,TRANSLATE,C5,D4,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D4__r03_s28103,scene_translate_v01,TRANSLATE,C5,D4,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D4__r04_s28104,scene_translate_v01,TRANSLATE,C5,D4,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D4__r05_s28105,scene_translate_v01,TRANSLATE,C5,D4,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D8__r01_s28101,scene_translate_v01,TRANSLATE,C5,D8,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D8__r02_s28102,scene_translate_v01,TRANSLATE,C5,D8,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D8__r03_s28103,scene_translate_v01,TRANSLATE,C5,D8,28103,0.630291534,True,False,False
v1__scene_translate_v01__L2__C5_D8__r04_s28104,scene_translate_v01,TRANSLATE,C5,D8,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C5_D8__r05_s28105,scene_translate_v01,TRANSLATE,C5,D8,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D4__r01_s28101,scene_translate_v01,TRANSLATE,C6,D4,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D4__r02_s28102,scene_translate_v01,TRANSLATE,C6,D4,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D4__r03_s28103,scene_translate_v01,TRANSLATE,C6,D4,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D4__r04_s28104,scene_translate_v01,TRANSLATE,C6,D4,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D4__r05_s28105,scene_translate_v01,TRANSLATE,C6,D4,28105,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D8__r01_s28101,scene_translate_v01,TRANSLATE,C6,D8,28101,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D8__r02_s28102,scene_translate_v01,TRANSLATE,C6,D8,28102,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D8__r03_s28103,scene_translate_v01,TRANSLATE,C6,D8,28103,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D8__r04_s28104,scene_translate_v01,TRANSLATE,C6,D8,28104,0.630291534,True,True,True
v1__scene_translate_v01__L2__C6_D8__r05_s28105,scene_translate_v01,TRANSLATE,C6,D8,28105,0.630291534,True,True,True
v1__scene_translate_v02__L2__C0_NA__r01_s28101,scene_translate_v02,TRANSLATE,C0,,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C0_NA__r02_s28102,scene_translate_v02,TRANSLATE,C0,,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C0_NA__r03_s28103,scene_translate_v02,TRANSLATE,C0,,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C0_NA__r04_s28104,scene_translate_v02,TRANSLATE,C0,,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C0_NA__r05_s28105,scene_translate_v02,TRANSLATE,C0,,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C1_NA__r01_s28101,scene_translate_v02,TRANSLATE,C1,,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C1_NA__r02_s28102,scene_translate_v02,TRANSLATE,C1,,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C1_NA__r03_s28103,scene_translate_v02,TRANSLATE,C1,,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C1_NA__r04_s28104,scene_translate_v02,TRANSLATE,C1,,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C1_NA__r05_s28105,scene_translate_v02,TRANSLATE,C1,,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D4__r01_s28101,scene_translate_v02,TRANSLATE,C2,D4,28101,0.230800612,True,True,True
v1__scene_translate_v02__L2__C2_D4__r02_s28102,scene_translate_v02,TRANSLATE,C2,D4,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D4__r03_s28103,scene_translate_v02,TRANSLATE,C2,D4,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D4__r04_s28104,scene_translate_v02,TRANSLATE,C2,D4,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D4__r05_s28105,scene_translate_v02,TRANSLATE,C2,D4,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D8__r01_s28101,scene_translate_v02,TRANSLATE,C2,D8,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D8__r02_s28102,scene_translate_v02,TRANSLATE,C2,D8,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D8__r03_s28103,scene_translate_v02,TRANSLATE,C2,D8,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D8__r04_s28104,scene_translate_v02,TRANSLATE,C2,D8,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C2_D8__r05_s28105,scene_translate_v02,TRANSLATE,C2,D8,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D4__r01_s28101,scene_translate_v02,TRANSLATE,C3,D4,28101,0.230800612,True,True,True
v1__scene_translate_v02__L2__C3_D4__r02_s28102,scene_translate_v02,TRANSLATE,C3,D4,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D4__r03_s28103,scene_translate_v02,TRANSLATE,C3,D4,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D4__r04_s28104,scene_translate_v02,TRANSLATE,C3,D4,28104,0.230800612,True,True,True
v1__scene_translate_v02__L2__C3_D4__r05_s28105,scene_translate_v02,TRANSLATE,C3,D4,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D8__r01_s28101,scene_translate_v02,TRANSLATE,C3,D8,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D8__r02_s28102,scene_translate_v02,TRANSLATE,C3,D8,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D8__r03_s28103,scene_translate_v02,TRANSLATE,C3,D8,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D8__r04_s28104,scene_translate_v02,TRANSLATE,C3,D8,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C3_D8__r05_s28105,scene_translate_v02,TRANSLATE,C3,D8,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D4__r01_s28101,scene_translate_v02,TRANSLATE,C4,D4,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D4__r02_s28102,scene_translate_v02,TRANSLATE,C4,D4,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D4__r03_s28103,scene_translate_v02,TRANSLATE,C4,D4,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D4__r04_s28104,scene_translate_v02,TRANSLATE,C4,D4,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D4__r05_s28105,scene_translate_v02,TRANSLATE,C4,D4,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D8__r01_s28101,scene_translate_v02,TRANSLATE,C4,D8,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D8__r02_s28102,scene_translate_v02,TRANSLATE,C4,D8,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D8__r03_s28103,scene_translate_v02,TRANSLATE,C4,D8,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D8__r04_s28104,scene_translate_v02,TRANSLATE,C4,D8,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C4_D8__r05_s28105,scene_translate_v02,TRANSLATE,C4,D8,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D4__r01_s28101,scene_translate_v02,TRANSLATE,C5,D4,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D4__r02_s28102,scene_translate_v02,TRANSLATE,C5,D4,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D4__r03_s28103,scene_translate_v02,TRANSLATE,C5,D4,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D4__r04_s28104,scene_translate_v02,TRANSLATE,C5,D4,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D4__r05_s28105,scene_translate_v02,TRANSLATE,C5,D4,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D8__r01_s28101,scene_translate_v02,TRANSLATE,C5,D8,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D8__r02_s28102,scene_translate_v02,TRANSLATE,C5,D8,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D8__r03_s28103,scene_translate_v02,TRANSLATE,C5,D8,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D8__r04_s28104,scene_translate_v02,TRANSLATE,C5,D8,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C5_D8__r05_s28105,scene_translate_v02,TRANSLATE,C5,D8,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D4__r01_s28101,scene_translate_v02,TRANSLATE,C6,D4,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D4__r02_s28102,scene_translate_v02,TRANSLATE,C6,D4,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D4__r03_s28103,scene_translate_v02,TRANSLATE,C6,D4,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D4__r04_s28104,scene_translate_v02,TRANSLATE,C6,D4,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D4__r05_s28105,scene_translate_v02,TRANSLATE,C6,D4,28105,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D8__r01_s28101,scene_translate_v02,TRANSLATE,C6,D8,28101,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D8__r02_s28102,scene_translate_v02,TRANSLATE,C6,D8,28102,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D8__r03_s28103,scene_translate_v02,TRANSLATE,C6,D8,28103,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D8__r04_s28104,scene_translate_v02,TRANSLATE,C6,D8,28104,0.230800612,True,False,False
v1__scene_translate_v02__L2__C6_D8__r05_s28105,scene_translate_v02,TRANSLATE,C6,D8,28105,0.230800612,True,False,False
v1__scene_translate_v03__L2__C0_NA__r01_s28101,scene_translate_v03,TRANSLATE,C0,,28101,0.464483846,True,False,False
v1__scene_translate_v03__L2__C0_NA__r02_s28102,scene_translate_v03,TRANSLATE,C0,,28102,0.464483846,True,False,False
v1__scene_translate_v03__L2__C0_NA__r03_s28103,scene_translate_v03,TRANSLATE,C0,,28103,0.464483846,True,False,False
v1__scene_translate_v03__L2__C0_NA__r04_s28104,scene_translate_v03,TRANSLATE,C0,,28104,0.464483846,True,False,False
v1__scene_translate_v03__L2__C0_NA__r05_s28105,scene_translate_v03,TRANSLATE,C0,,28105,0.464483846,True,False,False
v1__scene_translate_v03__L2__C1_NA__r01_s28101,scene_translate_v03,TRANSLATE,C1,,28101,0.464483846,True,False,False
v1__scene_translate_v03__L2__C1_NA__r02_s28102,scene_translate_v03,TRANSLATE,C1,,28102,0.464483846,True,False,False
v1__scene_translate_v03__L2__C1_NA__r03_s28103,scene_translate_v03,TRANSLATE,C1,,28103,0.464483846,True,False,False
v1__scene_translate_v03__L2__C1_NA__r04_s28104,scene_translate_v03,TRANSLATE,C1,,28104,0.464483846,True,False,False
v1__scene_translate_v03__L2__C1_NA__r05_s28105,scene_translate_v03,TRANSLATE,C1,,28105,0.464483846,True,False,False
v1__scene_translate_v03__L2__C2_D4__r01_s28101,scene_translate_v03,TRANSLATE,C2,D4,28101,0.464483846,True,False,False
v1__scene_translate_v03__L2__C2_D4__r02_s28102,scene_translate_v03,TRANSLATE,C2,D4,28102,0.464483846,True,False,False
v1__scene_translate_v03__L2__C2_D4__r03_s28103,scene_translate_v03,TRANSLATE,C2,D4,28103,0.464483846,True,False,False
v1__scene_translate_v03__L2__C2_D4__r04_s28104,scene_translate_v03,TRANSLATE,C2,D4,28104,0.464483846,True,False,False
